"*Nama Kontak","Nama Perusahaan","Email","Alamat","Provinsi","Kota","Nomor Telepon","*Nomor Biaya","*Tanggal Transaksi (dd/mm/yyyy)","Tanggal Jatuh Tempo (dd/mm/yyyy)","Catatan","Termasuk Pajak (Ya / Tidak)","*Kode Akun Biaya","Nama Akun Biaya","Deskripsi Biaya","Pajak Biaya","Jumlah Biaya","Status Dibayar (Ya / Tidak)","Kode Akun Pembayaran","Tag (Beberapa Tag Dipisah Dengan Koma)","Kode Akun Pemotongan","Jumlah Pemotongan","Sisa Tagihan","Total","Tanggal Pembayaran (dd/mm/yyyy)","Pembayaran Kas & Bank"
"MADAM TAX","","","","","","","EXP/00829","31/10/2024","","","Tidak","6-60209","Legal & Profesional","SPM Masa September 2024","","500000","Ya","1-10004","","","","0","500000","31/10/2024","Bank BRI"
"Santi Yulianti","","","","","","","EXP/00828","31/10/2024","","","Tidak","6-60102","Upah","Payroll Bulan Oktober (Admin)","","2500000","Ya","1-10004","Upah","","","0","2500000","31/10/2024","Bank BRI"
"EKSPEDISI","","","","","","","EXP/00827","31/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 400 kg Up. PT Indotama Omicron Kahar","","600000","Ya","1-10004","","","","0","600000","31/10/2024","Bank BRI"
"TOHARI","","","","","","","EXP/00825","31/10/2024","","","Tidak","6-60102","Upah","Payroll Bulan Oktober (Kepala Pabrik)","","4000000","Ya","1-10003","Upah","","","0","4000000","31/10/2024","Giro"
"J&T CARGO","","","","","","","EXP/00824","30/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 20 kg Up.","","113000","Ya","1-10001","","","","0","113000","30/10/2024","Cash"
"J&T CARGO","","","","","","","EXP/00823","30/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Bulanan J&T Cargo","","200000","Ya","1-10001","","","","0","200000","30/10/2024","Cash"
"KURIR","","","","","","","EXP/00822","30/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Driver Muat Paku S Palang Hitam 400 kg Up. PT Indotama Omicron Kahar","","20000","Ya","1-10001","","","","0","20000","30/10/2024","Cash"
"LALAMOVE","","","","","","","EXP/00821","30/10/2024","","","Tidak","6-60003","Bensin, Tol dan Parkir - Penjualan","Biaya Parkir PT Tritools Indonesia","","5000","Ya","1-10003","","","","0","5000","30/10/2024","Giro"
"LALAMOVE","","","","","","","EXP/00820","30/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 400 kg Up. PT Tritols Indonesia","","260303","Ya","1-10001","","","","0","260303","30/10/2024","Cash"
"FOTO COPY MENTARI","","","","","","","EXP/00819","29/10/2024","","","Tidak","6-60301","Alat Tulis Kantor & Printing","Jasa Print Label Paku 55 Lbr (880 pcs)","","10000","Ya","1-10001","","","","0","10000","29/10/2024","Cash"
"FOTO COPY MENTARI","","","","","","","EXP/00818","29/10/2024","","","Tidak","6-60301","Alat Tulis Kantor & Printing","Pembelian Materai 10.000 & Jasa Print Dokumen (INV PT Tritools Indonesia)","","15000","Ya","1-10001","","","","0","15000","29/10/2024","Cash"
"Grab Express","","","","","","","EXP/00817","29/10/2024","","","Tidak","6-60001","Iklan & Promosi","Biaya Pengiriman Sample CUP INJECTION OZ 16 DATAR 4 pcs Up. Bp Efendy","","160000","Ya","1-10001","","","","0","160000","29/10/2024","Cash"
"TOSERBA","","","","","","","EXP/00816","29/10/2024","","","Tidak","6-60205","Entertain","Pembelian Air Le Mineral 1 Galon","","20000","Ya","1-10001","","","","0","20000","29/10/2024","Cash"
"LALAMOVE","","","","","","","EXP/00815","29/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengambilan Bahan Baku PP Topilene J1105T 2.000 kg","","318000","Ya","1-10004","","","","0","318000","29/10/2024","Bank BRI"
"TOSERBA","","","","","","","EXP/00814","26/10/2024","","","Tidak","6-60201","Hiburan","Pembelian Pakan Burung","","10000","Ya","1-10001","","","","0","10000","26/10/2024","Cash"
"KOBRA","","","","","","","EXP/00813","26/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 30 kg Up. PT Rimba Sempana Indonesia","","150000","Ya","1-10001","","","","0","150000","26/10/2024","Cash"
"LALAMOVE","","","","","","","EXP/00812","26/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 300 kg Up. UD Polysindo Tehnik","","300000","Ya","1-10003","","","","0","300000","26/10/2024","Giro"
"ASTUTI","","","","","","","EXP/00811","26/10/2024","","","Tidak","6-60102","Upah","Payroll Astuti (6D)","","480000","Ya","1-10003","","","","0","480000","26/10/2024","Giro"
"BAYU","","","","","","","EXP/00747","26/10/2024","","","Tidak","6-60102","Upah","Payroll Pak Bayu (6D)","","420000","Ya","1-10003","","","","0","420000","26/10/2024","Giro"
"HAFIZ","","","","","","","EXP/00742","26/10/2024","","","Tidak","6-60102","Upah","Payroll Pak Hafiz (6D)","","600000","Ya","1-10003","","","","0","600000","26/10/2024","Giro"
"Mus Salatiga","","","","","","","EXP/00741","25/10/2024","","","Tidak","6-60200","Donasi","Donasi Salatiga","","1000000","Ya","1-10004","","","","0","1000000","25/10/2024","Bank BRI"
"BABINSA","","","","","","","EXP/00732","24/10/2024","","","Tidak","6-60303","Keamanan dan Kebersihan Lingkungan","Biaya Bulanan Babinsa & Kamtibnas","","200000","Ya","1-10001","","","","0","200000","24/10/2024","Cash"
"Sinar Terang Stationary","","","Jl. Gatot Subroto No. 4 Rt. 007/010, Sangiang Jaya Kec. Periuk","","","021","EXP/00717","24/10/2024","","","Tidak","6-60301","Alat Tulis Kantor & Printing","Pembelian HVS 1 Rim 70 gsm","","36000","Ya","1-10001","","","","0","36000","24/10/2024","Cash"
"TOKO ONLINE","","","","","","","EXP/00716","24/10/2024","","","Tidak","6-60211","Sarana Kantor","Pembelian Alat Pembersih Kaca Kantor","","50830","Ya","1-10003","","","","0","50830","24/10/2024","Giro"
"LALAMOVE","","","","","","","EXP/00708","22/10/2024","","PO.2024.10.00011","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Cup NJI 60 Karton PO.202.10.00011 2/2","","200000","Ya","1-10003","IMA","","","0","200000","22/10/2024","Giro"
"LALAMOVE","","","","","","","EXP/00702","21/10/2024","","","Tidak","6-60202","Bensin, Tol dan Parkir - Umum","Biaya Parkir Pengambilan Per 40-60 (8 pcs)","","5000","Ya","1-10001","","","","0","5000","21/10/2024","Cash"
"LALAMOVE","","","","","","","EXP/00701","21/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengambilan Per 40-60 (8 pcs)","","58000","Ya","1-10001","","","","0","58000","21/10/2024","Cash"
"LALAMOVE","","","","","","","EXP/00697","21/10/2024","","","Tidak","6-60001","Iklan & Promosi","Biaya Pengiriman Sample Tutup Flip LID 4 pcs Up. Bp Efendy via JNE Reg","","10000","Ya","1-10001","","","","0","10000","21/10/2024","Cash"
"LALAMOVE","","","","","","","EXP/00687","21/10/2024","","PO.2024.10.00011","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Cup NJI 60 Karton PO.2024.10.00011 1/2","","200000","Ya","1-10003","IMA","","","0","200000","21/10/2024","Giro"
"POM BENSIN","","","","","","","EXP/00686","20/10/2024","","","Tidak","6-60003","Bensin, Tol dan Parkir - Penjualan","Pembelian BBM Losbak 10 L","","100000","Ya","1-10001","","","","0","100000","20/10/2024","Cash"
"EKSPEDISI","","","","","","","EXP/00685","20/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 1.200 kg Up. Indra Yunstianto","","1800000","Ya","1-10003","","","","0","1800000","20/10/2024","Giro"
"ASTUTI","","","","","","","EXP/00684","19/10/2024","","","Tidak","6-60102","Upah","Payroll Astuti (6D)","","480000","Ya","1-10004","","","","0","480000","19/10/2024","Bank BRI"
"BAYU","","","","","","","EXP/00683","19/10/2024","","","Tidak","6-60102","Upah","Payroll Pak Bayu (6D)","","420000","Ya","1-10004","","","","0","420000","19/10/2024","Bank BRI"
"KURIR","","","","","","","EXP/00678","07/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Driver Bongkar PP Palet Hitam","","20000","Ya","1-10001","","","","0","20000","07/10/2024","Cash"
"Mus Salatiga","","","","","","","EXP/00674","25/11/2024","","","Tidak","6-60200","Donasi","Donasi Salatiga","","1000000","Ya","1-10004","","","","0","1000000","25/11/2024","Bank BRI"
"LALAMOVE","","","","","","","EXP/00673","22/11/2024","","","Tidak","6-60003","Bensin, Tol dan Parkir - Penjualan","Biaya Parkir Pengiriman Paku S Palang Hitam 40 kg Up. Hokki-Ya","","25000","Ya","1-10003","Hokki-Ya","","","0","25000","22/11/2024","Giro"
"LALAMOVE","","","","","","","EXP/00672","22/11/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 40 kg Up. Hokki-Ya","","105368","Ya","1-10001","Hokki-Ya","","","0","105368","22/11/2024","Cash"
"LALAMOVE","","","","","","","EXP/00664","21/11/2024","","PO.2024.11.00023","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP NJI 60 Karton PO.2024.11.00023","","220000","Ya","1-10003","IMA","","","0","220000","21/11/2024","Giro"
"HAFIZ","","","","","","","EXP/00663","21/11/2024","","","Tidak","6-60002","Komisi & Fee","Komisi Penjualan Bp Hafiz","","565000","Ya","1-10003","","","","0","565000","21/11/2024","Giro"
"PDAM","","","","","","","EXP/00662","21/11/2024","","","Tidak","6-60218","Air","Pembayaran Tagihan Air PDAM Meteran 2","","35999","Ya","1-10003","","","","0","35999","21/11/2024","Giro"
"PDAM","","","","","","","EXP/00661","21/11/2024","","","Tidak","6-60218","Air","Pembayaran Tagihan Air PDAM Meteran 1","","102999","Ya","1-10003","","","","0","102999","21/11/2024","Giro"
"LALAMOVE","","","","","","","EXP/00656","19/11/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Cetak Kartu Nama Admin","","10000","Ya","1-10001","","","","0","10000","19/11/2024","Cash"
"CV. DUTA PRINTING INDONESIA","","bengkelprinttangerang@gmail.com","Duta Indah Residence Ruko Emerald E7 No. 30, Sangiang Jaya, Periuk, Kota Tangerang, Banten","Banten","Kota Tangerang","089618196699","EXP/00654","19/11/2024","","","Tidak","6-60301","Alat Tulis Kantor & Printing","Cetak Kartu Nama Admin 1 box (isi 100 pcs)","","25000","Ya","1-10003","","","","0","25000","19/11/2024","Giro"
"LALAMOVE","","","","","","","EXP/00653","18/11/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 30 kg Up. Hokki-Ya","","135722","Ya","1-10001","Hokki-Ya","","","0","135722","18/11/2024","Cash"
"LALAMOVE","","","","","","","EXP/00649","18/11/2024","","","Tidak","6-60003","Bensin, Tol dan Parkir - Penjualan","Biaya Tambahan Tol Pengambilan OZ 16 Datar 20 Karton Up. Pak Leo","","19500","Ya","1-10003","","","","0","19500","18/11/2024","Giro"
"LALAMOVE","","","","","","","EXP/00648","18/11/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengambilan Printing OZ 16 Datar Up. Pak Leo","","184880","Ya","1-10001","","","","0","184880","18/11/2024","Cash"
"LALAMOVE","","","","","","","EXP/00647","18/11/2024","","PO.2024.11.00027","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP NJI 60 Karton PO.2024.11.00027","","220000","Ya","1-10003","IMA","","","0","220000","18/11/2024","Giro"
"PLN","","","","","","","EXP/00646","17/11/2024","","","Tidak","6-60217","Listrik","Pembayaran Tagihan Listrik Nov 2024","","10149947","Ya","1-10003","","","","0","10149947","17/11/2024","Giro"
"I SEVEN","","","","","","","EXP/00645","16/11/2024","","","Tidak","6-60005","Komunikasi - Penjualan","Pembayaran Tagihan WiFi Nov 2024","","225000","Ya","1-10003","","","","0","225000","16/11/2024","Giro"
"BANK BRI","","","","","","","EXP/00643","16/11/2024","","","Tidak","8-80000","Beban Bunga","BRI - Monthly Fee ATM","","2500","Ya","1-10004","","","","0","2500","16/11/2024","Bank BRI"
"BANK BRI","","","","","","","EXP/00639","16/11/2024","","","Tidak","8-80000","Beban Bunga","BRI - Admin Fee","","5500","Ya","1-10004","","","","0","5500","16/11/2024","Bank BRI"
"BANK OPERASIONAL","","","","","","","EXP/00638","15/11/2024","","","Tidak","8-80000","Beban Bunga","BCA Operasional - Biaya Adm","","16000","Ya","1-10003","","","","0","16000","15/11/2024","Giro"
"Leo","Baobao Cup","","Jl. Antang Sanjaya No. 15 Kec. Benda","","","087808990650","EXP/00635","15/11/2024","","","Tidak","6-60301","Alat Tulis Kantor & Printing","Biaya Jasa Printing OZ 16 Datar 20 Karton Up. Pak Leo","","1000000","Ya","1-10003","","","","0","1000000","15/11/2024","Giro"
"LALAMOVE","","","","","","","EXP/00632","14/11/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Natural 250 kg Up. UD Polysindo Tehnik","","300000","Ya","1-10003","","","","0","300000","14/11/2024","Giro"
"LALAMOVE","","","","","","","EXP/00631","14/11/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Printing OZ 16 Datar Up. Pak Leo","","200000","Ya","1-10003","","","","0","200000","14/11/2024","Giro"
"EKSPEDISI","","","","","","","EXP/00627","13/11/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 1.200 kg Up. Indra Yunsetianto","","1802500","Ya","1-10003","","","","0","1802500","13/11/2024","Giro"
"TOKO ONLINE","","","","","","","EXP/00624","11/11/2024","","","Tidak","6-60211","Sarana Kantor","Pembelian Soft Case Iphone 6","","31700","Ya","1-10003","","","","0","31700","11/11/2024","Giro"
"TOSERBA","","","","","","","EXP/00621","10/11/2024","","","Tidak","6-60205","Entertain","Entertain (Temu Kontraktor)","","146000","Ya","1-10001","","","","0","146000","10/11/2024","Cash"
"BAYU","","","","","","","EXP/00611","09/11/2024","","","Tidak","6-60102","Upah","Payroll Pak Bayu (2 D)","","140000","Ya","1-10003","","","","0","140000","09/11/2024","Giro"
"HAFIZ","","","","","","","EXP/00610","09/11/2024","","","Tidak","6-60102","Upah","Payroll Pak Hafiz (2 D)","","200000","Ya","1-10003","","","","0","200000","09/11/2024","Giro"
"LALAMOVE","","","","","","","EXP/00604","08/11/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 200 kg Up. Mitra Jaya Abadi","","159534","Ya","1-10001","","","","0","159534","08/11/2024","Cash"
"LALAMOVE","","","","","","","EXP/00602","08/11/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 150 kg Up. Hokki-Ya","","159841","Ya","1-10001","","","","0","159841","08/11/2024","Cash"
"LALAMOVE","","","","","","","EXP/00597","08/11/2024","","","Tidak","6-60003","Bensin, Tol dan Parkir - Penjualan","Biaya Tambahan Pengiriman Paku S Palang Hitam 150 kg Up. Hokki-Ya","","40000","Ya","1-10003","","","","0","40000","08/11/2024","Giro"
"LALAMOVE","","","","","","","EXP/00596","06/11/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Pengiriman 2 Moulding","","50282","Ya","1-10001","","","","0","50282","06/11/2024","Cash"
"Agus","","","","","","","EXP/00595","04/11/2024","","","Tidak","6-60002","Komisi & Fee","Komisi Penjualan Bp Agus","","600000","Ya","1-10003","","","","0","600000","04/11/2024","Giro"
"IMA","","","","","","","EXP/00594","04/11/2024","","","Tidak","6-60002","Komisi & Fee","Komisi Penjualan IMA","","3311280","Ya","1-10003","","","","0","3311280","04/11/2024","Giro"
"TOKO ONLINE","","","","","","","EXP/00591","03/11/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Filter Kolam Ikan Koi 6 pcs","","706400","Ya","1-10003","","","","0","706400","03/11/2024","Giro"
"LALAMOVE","","","","","","","EXP/00580","03/11/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya PP Cup Injection OZ 12 Ransom Up. Pak Efendy","","600000","Ya","1-10003","","","","0","600000","03/11/2024","Giro"
"DIRJEN PAJAK","","","","","","","EXP/00579","02/11/2024","","","Tidak","9-90000","Beban Pajak - Kini","PPh Pasal 4 Ayat 2 Bulan Oktober 2024","","300000","Ya","1-10002","","","","0","300000","02/11/2024","Bank Account"
"BAYU","","","","","","","EXP/00578","02/11/2024","","","Tidak","6-60102","Upah","Payroll Pak Bayu (5 D)","","350000","Ya","1-10003","","","","0","350000","02/11/2024","Giro"
"HAFIZ","","","","","","","EXP/00577","02/11/2024","","","Tidak","6-60102","Upah","Payroll Pak Hafiz (6 D)","","600000","Ya","1-10003","","","","0","600000","02/11/2024","Giro"
"ASTUTI","","","","","","","EXP/00573","02/11/2024","","","Tidak","6-60102","Upah","Payroll Astuti (6 D)","","480000","Ya","1-10003","","","","0","480000","02/11/2024","Giro"
"DIRJEN PAJAK","","","","","","","EXP/00568","02/11/2024","","","Tidak","9-90000","Beban Pajak - Kini","Biaya Service Mobil Losbak & Kir 2/2","","20000","Ya","1-10001","","","","0","20000","02/11/2024","Cash"
"DIRJEN PAJAK","","","","","","","EXP/00558","02/11/2024","","","Tidak","9-90000","Beban Pajak - Kini","Biaya Service Mobil Losbak & Kir 1/2","","3570000","Ya","1-10003","","","","0","3570000","02/11/2024","Giro"
"LALAMOVE","","","","","","","EXP/00553","01/11/2024","","PO.2024.11.00025","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP NJI 60 Karton PO.2024.11.00025","","220000","Ya","1-10003","IMA","","","0","220000","01/11/2024","Giro"
"Bank MANDIRI","","","","","","","EXP/00552","01/11/2024","","","Tidak","8-80000","Beban Bunga","Admin Bank","","2500","Ya","1-10002","","","","0","2500","01/11/2024","Bank Account"
"Bank MANDIRI","","","","","","","EXP/00551","01/11/2024","","","Tidak","6-60400","Biaya Sewa - Bangunan","Biaya Sewa Tempat Bulan Agustus","","3000000","Ya","1-10002","","","","0","3000000","01/11/2024","Bank Account"
"M Munir","","","","","","","EXP/00546","01/11/2024","","","Tidak","6-60101","Gaji","Payroll Bulan Juli (Direktur)","","3000000","Ya","1-10002","","","","0","3000000","01/11/2024","Bank Account"
"HAFIZ","","","","","","","EXP/00535","19/10/2024","","","Tidak","6-60102","Upah","Payroll Pak Hafiz (6D)","","600000","Ya","1-10004","","","","0","600000","19/10/2024","Bank BRI"
"TOSERBA","","","","","","","EXP/00534","18/10/2024","","","Tidak","6-60211","Sarana Kantor","Pembelian Serok Pengki Kecil 2 pcs","","10000","Ya","1-10001","","","","0","10000","18/10/2024","Cash"
"TOSERBA","","","","","","","EXP/00533","18/10/2024","","","Tidak","6-60205","Entertain","Pembelian Air Mineral Tamu (Bp Joko)","","10000","Ya","1-10001","","","","0","10000","18/10/2024","Cash"
"J&T CARGO","","","","","","","EXP/00531","18/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 10 kg Up. Dian","","62000","Ya","1-10001","","","","0","62000","18/10/2024","Cash"
"KURIR","","","","","","","EXP/00530","18/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Driver Muat Paku S Palang Hitam 1.200 kg Up. Bp Indra Yunsetianto","","20000","Ya","1-10001","","","","0","20000","18/10/2024","Cash"
"BANK OPERASIONAL","","","","","","","EXP/00529","18/10/2024","","","Tidak","8-80000","Beban Bunga","BCA Operasional - Biaya Adm","","16000","Ya","1-10003","","","","0","16000","18/10/2024","Giro"
"KURIR","","","","","","","EXP/00521","16/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Driver Bongkar PP Palet Hitam 2.000 kg","","15000","Ya","1-10001","","","","0","15000","16/10/2024","Cash"
"BANK BRI","","","","","","","EXP/00516","16/10/2024","","","Tidak","8-80000","Beban Bunga","BRI - Admin Fee","","2500","Ya","1-10004","","","","0","2500","16/10/2024","Bank BRI"
"BANK BRI","","","","","","","EXP/00512","16/10/2024","","","Tidak","8-80000","Beban Bunga","BRI - Admin Fee","","5500","Ya","1-10004","","","","0","5500","16/10/2024","Bank BRI"
"LALAMOVE","","","","","","","EXP/00508","15/10/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Hot Runner Up. Bp Suwarnoto","","10000","Ya","1-10001","","","","0","10000","15/10/2024","Cash"
"DIRJEN PAJAK","","","","","","","EXP/00506","15/10/2024","","","Tidak","9-90000","Beban Pajak - Kini","Pembayaran Pajak Mobil Losbak","","1500000","Ya","1-10001","","","","0","1500000","15/10/2024","Cash"
"ASTUTI","","","","","","","EXP/00504","12/10/2024","","","Tidak","6-60102","Upah","Payroll Astuti (7D)","","580000","Ya","1-10001","","","","0","580000","12/10/2024","Cash"
